"date";"score";"type";"subtype";"form_id";"question_id";"a";"b";"c";"d"
2017-05-17 19:55:21;0,75;"analysis";"modelchecking";5;10;1;1;0;1
2017-05-17 19:59:46;0,75;"visual";"stat";5;1;1;1;1;0
2017-05-17 19:59:46;1;"visual";"diagrams";5;2;1;0;0;0
2017-05-17 19:59:46;1;"performance";"xput";5;3;1;0;1;0
2017-05-17 19:59:46;0,75;"performance";"capacity";5;4;1;1;1;0
2017-05-17 19:59:46;0,333333333333333;"synthesis";"refinement";5;5;0;1;0;0
2017-05-17 19:59:46;0,5;"analysis";"wellformedness";5;6;0;1;0;0
2017-05-17 19:59:46;1;"synthesis";"requirements";5;7;1;1;0;1
2017-05-17 19:59:46;0,0833333333333333;"testing";"method";5;8;0;0;1;1
2017-05-17 19:59:46;0,666666666666667;"testing";"coverage";5;9;1;0;0;1
2017-05-17 19:59:46;0,75;"analysis";"modelchecking";5;10;1;1;0;1
2017-05-17 19:59:49;0;"visual";"stat";5;1;0;0;0;0
2017-05-17 19:59:49;0;"visual";"diagrams";5;2;0;0;0;0
2017-05-17 19:59:49;0;"performance";"xput";5;3;0;0;0;0
2017-05-17 19:59:49;0;"performance";"capacity";5;4;0;0;0;0
2017-05-17 19:59:49;0;"synthesis";"refinement";5;5;0;0;0;0
2017-05-17 19:59:49;0;"analysis";"wellformedness";5;6;0;0;0;0
2017-05-17 19:59:49;0;"synthesis";"requirements";5;7;0;0;0;0
2017-05-17 19:59:49;0;"testing";"method";5;8;0;0;0;0
2017-05-17 19:59:49;0;"testing";"coverage";5;9;0;0;0;0
2017-05-17 19:59:49;0;"analysis";"modelchecking";5;10;0;0;0;0
2017-05-17 20:01:55;1;"visual";"stat";5;1;1;0;1;0
2017-05-17 20:01:55;1;"visual";"diagrams";5;2;1;0;0;0
2017-05-17 20:01:55;0,75;"performance";"xput";5;3;1;0;1;1
2017-05-17 20:01:55;1;"performance";"capacity";5;4;0;1;1;0
2017-05-17 20:01:55;1;"synthesis";"refinement";5;5;1;1;1;0
2017-05-17 20:01:55;1;"analysis";"wellformedness";5;6;0;1;0;1
2017-05-17 20:01:55;1;"synthesis";"requirements";5;7;1;1;0;1
2017-05-17 20:01:55;0,0833333333333333;"testing";"method";5;8;1;0;0;1
2017-05-17 20:01:55;1;"testing";"coverage";5;9;1;1;0;1
2017-05-17 20:01:55;0,75;"analysis";"modelchecking";5;10;1;1;0;1
2017-05-17 20:03:52;1;"visual";"stat";5;1;1;0;1;0
2017-05-17 20:03:52;1;"visual";"diagrams";5;2;1;0;0;0
2017-05-17 20:03:52;1;"performance";"xput";5;3;1;0;1;0
2017-05-17 20:03:52;1;"performance";"capacity";5;4;0;1;1;0
2017-05-17 20:03:52;1;"synthesis";"refinement";5;5;1;1;1;0
2017-05-17 20:03:52;1;"analysis";"wellformedness";5;6;0;1;0;1
2017-05-17 20:03:52;1;"synthesis";"requirements";5;7;1;1;0;1
2017-05-17 20:03:52;0,666666666666667;"testing";"method";5;8;1;1;0;0
2017-05-17 20:03:52;0,666666666666667;"testing";"coverage";5;9;1;0;0;1
2017-05-17 20:03:52;1;"analysis";"modelchecking";5;10;1;0;0;1
2017-05-17 20:03:56;-0,25;"visual";"stat";5;1;0;0;0;1
2017-05-17 20:03:56;0,75;"visual";"diagrams";5;2;1;1;0;0
2017-05-17 20:03:56;0,25;"performance";"xput";5;3;1;1;0;0
2017-05-17 20:03:56;-0,25;"performance";"capacity";5;4;1;0;0;0
2017-05-17 20:03:56;0,333333333333333;"synthesis";"refinement";5;5;0;1;0;0
2017-05-17 20:03:56;0;"analysis";"wellformedness";5;6;1;1;1;0
2017-05-17 20:03:56;0,666666666666667;"synthesis";"requirements";5;7;1;1;0;0
2017-05-17 20:03:56;0,0833333333333333;"testing";"method";5;8;1;0;0;1
2017-05-17 20:03:56;0,666666666666667;"testing";"coverage";5;9;1;0;0;1
2017-05-17 20:03:56;0,75;"analysis";"modelchecking";5;10;1;1;0;1
2017-05-17 20:05:55;1;"visual";"stat";5;1;1;0;1;0
2017-05-17 20:05:55;1;"visual";"diagrams";5;2;1;0;0;0
2017-05-17 20:05:55;1;"performance";"xput";5;3;1;0;1;0
2017-05-17 20:05:55;1;"performance";"capacity";5;4;0;1;1;0
2017-05-17 20:05:55;1;"synthesis";"refinement";5;5;1;1;1;0
2017-05-17 20:05:55;1;"analysis";"wellformedness";5;6;0;1;0;1
2017-05-17 20:05:55;1;"synthesis";"requirements";5;7;1;1;0;1
2017-05-17 20:05:55;1;"testing";"method";5;8;1;1;1;0
2017-05-17 20:05:55;1;"testing";"coverage";5;9;1;1;0;1
2017-05-17 20:05:55;1;"analysis";"modelchecking";5;10;1;0;0;1
2017-05-17 20:11:10;0,5;"visual";"stat";5;1;1;0;0;0
2017-05-17 20:11:10;0,5;"visual";"diagrams";5;2;1;1;0;1
2017-05-17 20:11:10;1;"performance";"xput";5;3;1;0;1;0
2017-05-17 20:11:10;0,25;"performance";"capacity";5;4;1;0;1;0
2017-05-17 20:11:10;0,666666666666667;"synthesis";"refinement";5;5;1;0;1;0
2017-05-17 20:11:10;1;"analysis";"wellformedness";5;6;0;1;0;1
2017-05-17 20:11:10;0,416666666666667;"synthesis";"requirements";5;7;1;1;1;0
2017-05-17 20:11:10;0,666666666666667;"testing";"method";5;8;1;1;0;0
2017-05-17 20:11:10;1;"testing";"coverage";5;9;1;1;0;1
2017-05-17 20:11:10;0,75;"analysis";"modelchecking";5;10;1;1;0;1
2017-05-17 20:11:49;0;"visual";"stat";5;1;0;0;0;0
2017-05-17 20:11:49;1;"visual";"diagrams";5;2;1;0;0;0
2017-05-17 20:11:49;0;"performance";"xput";5;3;0;0;0;0
2017-05-17 20:11:49;0,5;"performance";"capacity";5;4;0;1;0;0
2017-05-17 20:11:49;0;"synthesis";"refinement";5;5;0;0;0;0
2017-05-17 20:11:49;0,25;"analysis";"wellformedness";5;6;0;1;1;0
2017-05-17 20:11:49;0,333333333333333;"synthesis";"requirements";5;7;1;0;0;0
2017-05-17 20:11:49;0,666666666666667;"testing";"method";5;8;1;0;1;0
2017-05-17 20:11:49;1;"testing";"coverage";5;9;1;1;0;1
2017-05-17 20:11:49;1;"analysis";"modelchecking";5;10;1;0;0;1
2017-05-17 20:13:03;0,75;"visual";"stat";5;1;1;1;1;0
2017-05-17 20:13:03;1;"visual";"diagrams";5;2;1;0;0;0
2017-05-17 20:13:03;1;"performance";"xput";5;3;1;0;1;0
2017-05-17 20:13:03;0,75;"performance";"capacity";5;4;1;1;1;0
2017-05-17 20:13:03;0;"synthesis";"refinement";5;5;0;0;0;0
2017-05-17 20:13:03;1;"analysis";"wellformedness";5;6;0;1;0;1
2017-05-17 20:13:03;1;"synthesis";"requirements";5;7;1;1;0;1
2017-05-17 20:13:03;1;"testing";"method";5;8;1;1;1;0
2017-05-17 20:13:03;1;"testing";"coverage";5;9;1;1;0;1
2017-05-17 20:13:03;1;"analysis";"modelchecking";5;10;1;0;0;1
2017-05-17 20:14:57;1;"visual";"stat";5;1;1;0;1;0
2017-05-17 20:14:57;1;"visual";"diagrams";5;2;1;0;0;0
2017-05-17 20:14:57;1;"performance";"xput";5;3;1;0;1;0
2017-05-17 20:14:57;1;"performance";"capacity";5;4;0;1;1;0
2017-05-17 20:14:57;1;"synthesis";"refinement";5;5;1;1;1;0
2017-05-17 20:14:57;1;"analysis";"wellformedness";5;6;0;1;0;1
2017-05-17 20:14:57;1;"synthesis";"requirements";5;7;1;1;0;1
2017-05-17 20:14:57;0,416666666666667;"testing";"method";5;8;1;1;0;1
2017-05-17 20:14:57;1;"testing";"coverage";5;9;1;1;0;1
2017-05-17 20:14:57;0,75;"analysis";"modelchecking";5;10;1;1;0;1
2017-05-17 20:16:03;0,75;"visual";"stat";5;1;1;1;1;0
2017-05-17 20:16:03;1;"visual";"diagrams";5;2;1;0;0;0
2017-05-17 20:16:03;0;"performance";"xput";5;3;0;0;0;0
2017-05-17 20:16:03;0,5;"performance";"capacity";5;4;0;0;1;0
2017-05-17 20:16:03;-0,25;"synthesis";"refinement";5;5;0;0;0;1
2017-05-17 20:16:03;0,5;"analysis";"wellformedness";5;6;0;1;0;0
2017-05-17 20:16:03;0,0833333333333333;"synthesis";"requirements";5;7;1;0;1;0
2017-05-17 20:16:03;0,333333333333333;"testing";"method";5;8;0;0;1;0
2017-05-17 20:16:03;0,0833333333333333;"testing";"coverage";5;9;1;0;1;0
2017-05-17 20:16:03;0,25;"analysis";"modelchecking";5;10;1;0;1;0
2017-05-17 20:17:26;1;"visual";"stat";5;1;1;0;1;0
2017-05-17 20:17:26;1;"visual";"diagrams";5;2;1;0;0;0
2017-05-17 20:17:26;1;"performance";"xput";5;3;1;0;1;0
2017-05-17 20:17:26;1;"performance";"capacity";5;4;0;1;1;0
2017-05-17 20:17:26;1;"synthesis";"refinement";5;5;1;1;1;0
2017-05-17 20:17:26;1;"analysis";"wellformedness";5;6;0;1;0;1
2017-05-17 20:17:26;1;"synthesis";"requirements";5;7;1;1;0;1
2017-05-17 20:17:26;0,666666666666667;"testing";"method";5;8;1;0;1;0
2017-05-17 20:17:26;1;"testing";"coverage";5;9;1;1;0;1
2017-05-17 20:17:26;1;"analysis";"modelchecking";5;10;1;0;0;1
2017-05-17 20:20:18;0,25;"visual";"stat";5;1;1;1;0;0
2017-05-17 20:20:18;1;"visual";"diagrams";5;2;1;0;0;0
2017-05-17 20:20:18;0,25;"performance";"xput";5;3;1;1;0;0
2017-05-17 20:20:18;0,25;"performance";"capacity";5;4;1;0;1;0
2017-05-17 20:20:18;1;"synthesis";"refinement";5;5;1;1;1;0
2017-05-17 20:20:18;1;"analysis";"wellformedness";5;6;0;1;0;1
2017-05-17 20:20:18;1;"synthesis";"requirements";5;7;1;1;0;1
2017-05-17 20:20:18;1;"testing";"method";5;8;1;1;1;0
2017-05-17 20:20:18;1;"testing";"coverage";5;9;1;1;0;1
2017-05-17 20:20:18;0,25;"analysis";"modelchecking";5;10;1;0;1;0
2017-05-17 20:21:58;0;"visual";"stat";5;1;0;0;0;0
2017-05-17 20:21:58;0,75;"visual";"diagrams";5;2;1;1;0;0
2017-05-17 20:21:58;0,25;"performance";"xput";5;3;0;0;1;1
2017-05-17 20:21:58;1;"performance";"capacity";5;4;0;1;1;0
2017-05-17 20:21:58;0;"synthesis";"refinement";5;5;0;0;0;0
2017-05-17 20:21:58;0;"analysis";"wellformedness";5;6;0;0;0;0
2017-05-17 20:21:58;0,0833333333333333;"synthesis";"requirements";5;7;1;0;1;0
2017-05-17 20:21:58;0,416666666666667;"testing";"method";5;8;1;0;1;1
2017-05-17 20:21:58;1;"testing";"coverage";5;9;1;1;0;1
2017-05-17 20:21:58;1;"analysis";"modelchecking";5;10;1;0;0;1
2017-05-17 20:22:50;1;"visual";"stat";5;1;1;0;1;0
2017-05-17 20:22:50;1;"visual";"diagrams";5;2;1;0;0;0
2017-05-17 20:22:50;1;"performance";"xput";5;3;1;0;1;0
2017-05-17 20:22:50;0,25;"performance";"capacity";5;4;0;0;1;1
2017-05-17 20:22:50;1;"synthesis";"refinement";5;5;1;1;1;0
2017-05-17 20:22:50;1;"analysis";"wellformedness";5;6;0;1;0;1
2017-05-17 20:22:50;0,416666666666667;"synthesis";"requirements";5;7;1;0;1;1
2017-05-17 20:22:50;1;"testing";"method";5;8;1;1;1;0
2017-05-17 20:22:50;1;"testing";"coverage";5;9;1;1;0;1
2017-05-17 20:22:50;0,75;"analysis";"modelchecking";5;10;1;1;0;1
2017-05-17 20:23:51;0;"visual";"stat";5;1;0;0;0;0
2017-05-17 20:23:51;0,75;"visual";"diagrams";5;2;1;0;0;1
2017-05-17 20:23:51;0,5;"performance";"xput";5;3;0;0;1;0
2017-05-17 20:23:51;1;"performance";"capacity";5;4;0;1;1;0
2017-05-17 20:23:51;0,666666666666667;"synthesis";"refinement";5;5;0;1;1;0
2017-05-17 20:23:51;0,25;"analysis";"wellformedness";5;6;0;1;1;0
2017-05-17 20:23:51;0,666666666666667;"synthesis";"requirements";5;7;1;1;0;0
2017-05-17 20:23:51;0,666666666666667;"testing";"method";5;8;1;0;1;0
2017-05-17 20:23:51;1;"testing";"coverage";5;9;1;1;0;1
2017-05-17 20:23:51;1;"analysis";"modelchecking";5;10;1;0;0;1
2017-05-17 20:29:57;1;"visual";"stat";5;1;1;0;1;0
2017-05-17 20:29:57;1;"visual";"diagrams";5;2;1;0;0;0
2017-05-17 20:29:57;0,25;"performance";"xput";5;3;0;0;1;1
2017-05-17 20:29:57;1;"performance";"capacity";5;4;0;1;1;0
2017-05-17 20:29:57;0,333333333333333;"synthesis";"refinement";5;5;0;0;1;0
2017-05-17 20:29:57;0,75;"analysis";"wellformedness";5;6;0;1;1;1
2017-05-17 20:29:57;0,666666666666667;"synthesis";"requirements";5;7;1;1;0;0
2017-05-17 20:29:57;0,416666666666667;"testing";"method";5;8;1;0;1;1
2017-05-17 20:29:57;0,666666666666667;"testing";"coverage";5;9;1;0;0;1
2017-05-17 20:29:57;-0,25;"analysis";"modelchecking";5;10;0;1;0;0
2017-05-17 20:31:18;1;"visual";"stat";5;1;1;0;1;0
2017-05-17 20:31:18;1;"visual";"diagrams";5;2;1;0;0;0
2017-05-17 20:31:18;0,25;"performance";"xput";5;3;0;1;1;0
2017-05-17 20:31:18;0,25;"performance";"capacity";5;4;1;0;1;0
2017-05-17 20:31:18;0,666666666666667;"synthesis";"refinement";5;5;1;1;0;0
2017-05-17 20:31:18;1;"analysis";"wellformedness";5;6;0;1;0;1
2017-05-17 20:31:18;0,666666666666667;"synthesis";"requirements";5;7;1;1;0;0
2017-05-17 20:31:18;1;"testing";"method";5;8;1;1;1;0
2017-05-17 20:31:18;1;"testing";"coverage";5;9;1;1;0;1
2017-05-17 20:31:18;0,5;"analysis";"modelchecking";5;10;1;0;0;0
2017-05-17 20:32:02;1;"visual";"stat";5;1;1;0;1;0
2017-05-17 20:32:02;1;"visual";"diagrams";5;2;1;0;0;0
2017-05-17 20:32:02;-0,25;"performance";"xput";5;3;0;0;0;1
2017-05-17 20:32:02;1;"performance";"capacity";5;4;0;1;1;0
2017-05-17 20:32:02;1;"synthesis";"refinement";5;5;1;1;1;0
2017-05-17 20:32:02;1;"analysis";"wellformedness";5;6;0;1;0;1
2017-05-17 20:32:02;1;"synthesis";"requirements";5;7;1;1;0;1
2017-05-17 20:32:02;1;"testing";"method";5;8;1;1;1;0
2017-05-17 20:32:02;0,666666666666667;"testing";"coverage";5;9;1;0;0;1
2017-05-17 20:32:02;1;"analysis";"modelchecking";5;10;1;0;0;1
2017-05-17 20:34:35;0,75;"visual";"stat";5;1;1;1;1;0
2017-05-17 20:34:35;-0,25;"visual";"diagrams";5;2;0;1;0;0
2017-05-17 20:34:35;1;"performance";"xput";5;3;1;0;1;0
2017-05-17 20:34:35;0,5;"performance";"capacity";5;4;0;0;1;0
2017-05-17 20:34:35;0,666666666666667;"synthesis";"refinement";5;5;0;1;1;0
2017-05-17 20:34:35;1;"analysis";"wellformedness";5;6;0;1;0;1
2017-05-17 20:34:35;0,333333333333333;"synthesis";"requirements";5;7;1;0;0;0
2017-05-17 20:34:35;0,0833333333333333;"testing";"method";5;8;1;0;0;1
2017-05-17 20:34:35;0,666666666666667;"testing";"coverage";5;9;1;0;0;1
2017-05-17 20:34:35;-0,25;"analysis";"modelchecking";5;10;0;0;1;0
2017-05-17 20:34:49;1;"visual";"stat";5;1;1;0;1;0
2017-05-17 20:34:49;1;"visual";"diagrams";5;2;1;0;0;0
2017-05-17 20:34:49;0,25;"performance";"xput";5;3;0;0;1;1
2017-05-17 20:34:49;1;"performance";"capacity";5;4;0;1;1;0
2017-05-17 20:34:49;0,0833333333333333;"synthesis";"refinement";5;5;0;0;1;1
2017-05-17 20:34:49;1;"analysis";"wellformedness";5;6;0;1;0;1
2017-05-17 20:34:49;0,666666666666667;"synthesis";"requirements";5;7;1;1;0;0
2017-05-17 20:34:49;1;"testing";"method";5;8;1;1;1;0
2017-05-17 20:34:49;1;"testing";"coverage";5;9;1;1;0;1
2017-05-17 20:34:49;1;"analysis";"modelchecking";5;10;1;0;0;1
2017-05-17 20:36:33;0;"visual";"stat";5;1;0;0;0;0
2017-05-17 20:36:33;0;"visual";"diagrams";5;2;0;0;0;0
2017-05-17 20:36:33;0;"performance";"xput";5;3;0;0;0;0
2017-05-17 20:36:33;0;"performance";"capacity";5;4;0;0;0;0
2017-05-17 20:36:33;0;"synthesis";"refinement";5;5;0;0;0;0
2017-05-17 20:36:33;0;"analysis";"wellformedness";5;6;0;0;0;0
2017-05-17 20:36:33;0;"synthesis";"requirements";5;7;0;0;0;0
2017-05-17 20:36:33;0;"testing";"method";5;8;0;0;0;0
2017-05-17 20:36:33;0;"testing";"coverage";5;9;0;0;0;0
2017-05-17 20:36:33;0;"analysis";"modelchecking";5;10;1;1;1;0
2017-05-17 20:38:13;-0,25;"visual";"stat";5;1;0;0;0;1
2017-05-17 20:38:13;-0,25;"visual";"diagrams";5;2;0;1;0;0
2017-05-17 20:38:13;-0,25;"performance";"xput";5;3;0;1;0;0
2017-05-17 20:38:13;0,25;"performance";"capacity";5;4;0;0;1;1
2017-05-17 20:38:13;0,666666666666667;"synthesis";"refinement";5;5;1;0;1;0
2017-05-17 20:38:13;1;"analysis";"wellformedness";5;6;0;1;0;1
2017-05-17 20:38:13;0,333333333333333;"synthesis";"requirements";5;7;1;0;0;0
2017-05-17 20:38:13;0,666666666666667;"testing";"method";5;8;1;1;0;0
2017-05-17 20:38:13;0,666666666666667;"testing";"coverage";5;9;1;0;0;1
2017-05-17 20:38:13;1;"analysis";"modelchecking";5;10;1;0;0;1
2017-05-17 20:38:46;1;"visual";"stat";5;1;1;0;1;0
2017-05-17 20:38:46;0,75;"visual";"diagrams";5;2;1;1;0;0
2017-05-17 20:38:46;0,5;"performance";"xput";5;3;0;0;1;0
2017-05-17 20:38:46;0,5;"performance";"capacity";5;4;0;1;0;0
2017-05-17 20:38:46;0;"synthesis";"refinement";5;5;0;0;0;0
2017-05-17 20:38:46;0,25;"analysis";"wellformedness";5;6;0;1;1;0
2017-05-17 20:38:46;0,416666666666667;"synthesis";"requirements";5;7;1;1;1;0
2017-05-17 20:38:46;1;"testing";"method";5;8;1;1;1;0
2017-05-17 20:38:46;1;"testing";"coverage";5;9;1;1;0;1
2017-05-17 20:38:46;0,25;"analysis";"modelchecking";5;10;1;0;1;0
2017-05-17 20:39:09;0,5;"visual";"stat";5;1;0;0;1;0
2017-05-17 20:39:09;0,75;"visual";"diagrams";5;2;1;0;0;1
2017-05-17 20:39:09;-0,25;"performance";"xput";5;3;0;1;0;0
2017-05-17 20:39:09;0,5;"performance";"capacity";5;4;0;1;0;0
2017-05-17 20:39:09;0;"synthesis";"refinement";5;5;0;0;0;0
2017-05-17 20:39:09;0,75;"analysis";"wellformedness";5;6;0;1;1;1
2017-05-17 20:39:09;0,666666666666667;"synthesis";"requirements";5;7;1;0;0;1
2017-05-17 20:39:09;0,416666666666667;"testing";"method";5;8;1;1;0;1
2017-05-17 20:39:09;1;"testing";"coverage";5;9;1;1;0;1
2017-05-17 20:39:09;1;"analysis";"modelchecking";5;10;1;0;0;1
2017-05-17 20:40:12;1;"visual";"stat";5;1;1;0;1;0
2017-05-17 20:40:12;1;"visual";"diagrams";5;2;1;0;0;0
2017-05-17 20:40:12;1;"performance";"xput";5;3;1;0;1;0
2017-05-17 20:40:12;0,25;"performance";"capacity";5;4;1;0;1;0
2017-05-17 20:40:12;0,666666666666667;"synthesis";"refinement";5;5;1;0;1;0
2017-05-17 20:40:12;1;"analysis";"wellformedness";5;6;0;1;0;1
2017-05-17 20:40:12;0,416666666666667;"synthesis";"requirements";5;7;1;1;1;0
2017-05-17 20:40:12;1;"testing";"method";5;8;1;1;1;0
2017-05-17 20:40:12;0,666666666666667;"testing";"coverage";5;9;1;0;0;1
2017-05-17 20:40:12;1;"analysis";"modelchecking";5;10;1;0;0;1
2017-05-17 20:44:21;0,5;"visual";"stat";5;1;1;0;0;0
2017-05-17 20:44:21;-0,5;"visual";"diagrams";5;2;0;1;0;1
2017-05-17 20:44:21;0,5;"performance";"xput";5;3;0;0;1;0
2017-05-17 20:44:21;0,5;"performance";"capacity";5;4;0;1;0;0
2017-05-17 20:44:21;0,666666666666667;"synthesis";"refinement";5;5;1;0;1;0
2017-05-17 20:44:21;-0,25;"analysis";"wellformedness";5;6;0;0;1;0
2017-05-17 20:44:21;0,666666666666667;"synthesis";"requirements";5;7;1;0;0;1
2017-05-17 20:44:21;0,0833333333333333;"testing";"method";5;8;1;0;0;1
2017-05-17 20:44:21;0,666666666666667;"testing";"coverage";5;9;1;0;0;1
2017-05-17 20:44:21;0,25;"analysis";"modelchecking";5;10;1;1;0;0
2017-05-17 20:46:40;1;"visual";"stat";5;1;1;0;1;0
2017-05-17 20:46:40;1;"visual";"diagrams";5;2;1;0;0;0
2017-05-17 20:46:40;0,5;"performance";"xput";5;3;1;0;0;0
2017-05-17 20:46:40;1;"performance";"capacity";5;4;0;1;1;0
2017-05-17 20:46:40;0,333333333333333;"synthesis";"refinement";5;5;0;1;0;0
2017-05-17 20:46:40;1;"analysis";"wellformedness";5;6;0;1;0;1
2017-05-17 20:46:40;1;"synthesis";"requirements";5;7;1;1;0;1
2017-05-17 20:46:40;0,666666666666667;"testing";"method";5;8;1;0;1;0
2017-05-17 20:46:40;1;"testing";"coverage";5;9;1;1;0;1
2017-05-17 20:46:40;1;"analysis";"modelchecking";5;10;1;0;0;1
2017-05-17 20:48:20;0,5;"visual";"stat";5;1;0;0;1;0
2017-05-17 20:48:20;1;"visual";"diagrams";5;2;1;0;0;0
2017-05-17 20:48:20;1;"performance";"xput";5;3;1;0;1;0
2017-05-17 20:48:20;0,5;"performance";"capacity";5;4;0;1;0;0
2017-05-17 20:48:20;0;"synthesis";"refinement";5;5;0;0;0;0
2017-05-17 20:48:20;0,25;"analysis";"wellformedness";5;6;0;0;1;1
2017-05-17 20:48:20;0,333333333333333;"synthesis";"requirements";5;7;1;0;0;0
2017-05-17 20:48:20;0,0833333333333333;"testing";"method";5;8;1;0;0;1
2017-05-17 20:48:20;0,333333333333333;"testing";"coverage";5;9;1;0;0;0
2017-05-17 20:48:20;1;"analysis";"modelchecking";5;10;1;0;0;1
2017-05-17 20:49:19;0;"visual";"stat";5;1;0;0;0;0
2017-05-17 20:49:19;1;"visual";"diagrams";5;2;1;0;0;0
2017-05-17 20:49:19;0,75;"performance";"xput";5;3;1;1;1;0
2017-05-17 20:49:19;0,75;"performance";"capacity";5;4;0;1;1;1
2017-05-17 20:49:19;0;"synthesis";"refinement";5;5;0;0;0;0
2017-05-17 20:49:19;1;"analysis";"wellformedness";5;6;0;1;0;1
2017-05-17 20:49:19;0,666666666666667;"synthesis";"requirements";5;7;1;0;0;1
2017-05-17 20:49:19;1;"testing";"method";5;8;1;1;1;0
2017-05-17 20:49:19;0,666666666666667;"testing";"coverage";5;9;1;0;0;1
2017-05-17 20:49:19;1;"analysis";"modelchecking";5;10;1;0;0;1
2017-05-17 20:51:59;0,5;"visual";"stat";5;1;1;0;0;0
2017-05-17 20:51:59;0,75;"visual";"diagrams";5;2;1;0;0;1
2017-05-17 20:51:59;1;"performance";"xput";5;3;1;0;1;0
2017-05-17 20:51:59;0;"performance";"capacity";5;4;0;0;0;0
2017-05-17 20:51:59;0;"synthesis";"refinement";5;5;0;0;0;0
2017-05-17 20:51:59;0,25;"analysis";"wellformedness";5;6;0;1;1;0
2017-05-17 20:51:59;0,333333333333333;"synthesis";"requirements";5;7;1;0;0;0
2017-05-17 20:51:59;0,666666666666667;"testing";"method";5;8;0;1;1;0
2017-05-17 20:51:59;0,666666666666667;"testing";"coverage";5;9;1;0;0;1
2017-05-17 20:51:59;1;"analysis";"modelchecking";5;10;1;0;0;1
2017-05-17 20:54:38;1;"visual";"stat";5;1;1;0;1;0
2017-05-17 20:54:38;1;"visual";"diagrams";5;2;1;0;0;0
2017-05-17 20:54:38;1;"performance";"xput";5;3;1;0;1;0
2017-05-17 20:54:38;1;"performance";"capacity";5;4;0;1;1;0
2017-05-17 20:54:38;0,666666666666667;"synthesis";"refinement";5;5;1;1;0;0
2017-05-17 20:54:38;1;"analysis";"wellformedness";5;6;0;1;0;1
2017-05-17 20:54:38;1;"synthesis";"requirements";5;7;1;1;0;1
2017-05-17 20:54:38;0,666666666666667;"testing";"method";5;8;1;1;0;0
2017-05-17 20:54:38;1;"testing";"coverage";5;9;1;1;0;1
2017-05-17 20:54:38;1;"analysis";"modelchecking";5;10;1;0;0;1
2017-05-17 20:57:13;1;"visual";"stat";5;1;1;0;1;0
2017-05-17 20:57:13;0,75;"visual";"diagrams";5;2;1;1;0;0
2017-05-17 20:57:13;0,5;"performance";"xput";5;3;1;0;0;0
2017-05-17 20:57:13;1;"performance";"capacity";5;4;0;1;1;0
2017-05-17 20:57:13;0,333333333333333;"synthesis";"refinement";5;5;0;1;0;0
2017-05-17 20:57:13;0,75;"analysis";"wellformedness";5;6;0;1;1;1
2017-05-17 20:57:13;0,666666666666667;"synthesis";"requirements";5;7;1;1;0;0
2017-05-17 20:57:13;0,416666666666667;"testing";"method";5;8;1;0;1;1
2017-05-17 20:57:13;0,666666666666667;"testing";"coverage";5;9;1;0;0;1
2017-05-17 20:57:13;1;"analysis";"modelchecking";5;10;1;0;0;1
2017-05-17 20:58:55;1;"visual";"stat";5;1;1;0;1;0
2017-05-17 20:58:55;1;"visual";"diagrams";5;2;1;0;0;0
2017-05-17 20:58:55;0;"performance";"xput";5;3;0;0;0;0
2017-05-17 20:58:55;1;"performance";"capacity";5;4;0;1;1;0
2017-05-17 20:58:55;0;"synthesis";"refinement";5;5;0;0;0;0
2017-05-17 20:58:55;1;"analysis";"wellformedness";5;6;0;1;0;1
2017-05-17 20:58:55;1;"synthesis";"requirements";5;7;1;1;0;1
2017-05-17 20:58:55;1;"testing";"method";5;8;1;1;1;0
2017-05-17 20:58:55;1;"testing";"coverage";5;9;1;1;0;1
2017-05-17 20:58:55;1;"analysis";"modelchecking";5;10;1;0;0;1
2017-05-17 21:05:25;0,5;"visual";"stat";5;1;1;0;0;0
2017-05-17 21:05:25;1;"visual";"diagrams";5;2;1;0;0;0
2017-05-17 21:05:25;0,5;"performance";"xput";5;3;0;0;1;0
2017-05-17 21:05:25;0,5;"performance";"capacity";5;4;0;1;0;0
2017-05-17 21:05:25;0,666666666666667;"synthesis";"refinement";5;5;0;1;1;0
2017-05-17 21:05:25;0,75;"analysis";"wellformedness";5;6;0;1;1;1
2017-05-17 21:05:25;0,666666666666667;"synthesis";"requirements";5;7;1;0;0;1
2017-05-17 21:05:25;0,333333333333333;"testing";"method";5;8;1;0;0;0
2017-05-17 21:05:25;1;"testing";"coverage";5;9;1;1;0;1
2017-05-17 21:05:25;0,25;"analysis";"modelchecking";5;10;1;0;1;0
2017-05-17 21:05:34;1;"visual";"stat";5;1;1;0;1;0
2017-05-17 21:05:34;1;"visual";"diagrams";5;2;1;0;0;0
2017-05-17 21:05:34;1;"performance";"xput";5;3;1;0;1;0
2017-05-17 21:05:34;1;"performance";"capacity";5;4;0;1;1;0
2017-05-17 21:05:34;1;"synthesis";"refinement";5;5;1;1;1;0
2017-05-17 21:05:34;1;"analysis";"wellformedness";5;6;0;1;0;1
2017-05-17 21:05:34;1;"synthesis";"requirements";5;7;1;1;0;1
2017-05-17 21:05:34;1;"testing";"method";5;8;1;1;1;0
2017-05-17 21:05:34;1;"testing";"coverage";5;9;1;1;0;1
2017-05-17 21:05:34;0,5;"analysis";"modelchecking";5;10;1;0;0;0
2017-05-17 21:06:30;0;"visual";"stat";5;1;0;0;0;0
2017-05-17 21:06:30;0,5;"visual";"diagrams";5;2;1;1;0;1
